lcz_lib,lcz_code,insee,commune,expo_jour,expo_nuit,vulnerabilite_jour,vulnerabilite_nuit,surface,gid
Arbres denses,LCZ A,69278,Genay,effet rafraîchissant,effet rafraîchissant,faible,faible,102977,
Arbres épars,LCZ B,69081,Écully,faible,faible,moyen,moyen,37499,
Grandes emprises tertiaires bâti bas,LCZ 8,69290,Saint-Priest,moyen,faible,moyen,moyen,8349,
Maisons éparses,,,,,,,,,
Maisons éparses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69276,Feyzin,moyen,faible,fort,fort,40324,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69385,Lyon 5e Arrondissement,fort,fort,fort,fort,65491,
Ensemble de maisons espacées,LCZ 6,69199,Saint-Fons,moyen,faible,fort,fort,19703,
Grandes emprises tertiaires bâti bas,LCZ 8,69389,Lyon 9e Arrondissement,moyen,faible,moyen,moyen,29941,
Ensemble d'immeubles compact,LCZ 2,69282,Meyzieu,fort,moyen,fort,fort,12385,
Ensemble d'immeubles espacés,LCZ 5,69142,La Mulatière,moyen,faible,moyen,moyen,11655,
Ensemble d'immeubles espacés,LCZ 5,69256,Vaulx-en-Velin,fort,faible,fort,fort,153813,
Grandes emprises tertiaires bâti bas,LCZ 8,69091,Givors,moyen,faible,moyen,moyen,14984,
Ensemble d'immeubles compact,LCZ 2,69381,Lyon 1er Arrondissement,fort,fort,fort,fort,1911,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69266,Villeurbanne,moyen,moyen,fort,fort,13490,
Pelouses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69386,Lyon 6e Arrondissement,fort,fort,fort,fort,3038,
Maisons éparses,,,,,,,,,
Maisons éparses,,,,,,,,,
Ensemble de tours espacées,LCZ 4,69381,Lyon 1er Arrondissement,moyen,fort,moyen,fort,3802,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69273,Corbas,moyen,faible,moyen,moyen,47523,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69388,Lyon 8e Arrondissement,fort,fort,fort,fort,9778,
Ensemble d'immeubles espacés,LCZ 5,69286,Rillieux-la-Pape,fort,faible,moyen,moyen,3739,
Ensemble d'immeubles espacés,LCZ 5,69389,Lyon 9e Arrondissement,moyen,faible,fort,fort,42079,
Grandes emprises tertiaires bâti bas,LCZ 8,69096,Grigny,moyen,faible,fort,moyen,96737,
Arbres épars,LCZ B,69116,Limonest,moyen,faible,moyen,moyen,359409,
Ensemble d'immeubles compact,LCZ 2,69389,Lyon 9e Arrondissement,fort,fort,fort,fort,4031,
Ensemble d'immeubles compact,LCZ 2,69266,Villeurbanne,fort,fort,fort,fort,7015,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69385,Lyon 5e Arrondissement,fort,moyen,fort,fort,8492,
Ensemble d'immeubles compact,LCZ 2,69389,Lyon 9e Arrondissement,fort,fort,moyen,fort,12587,
Ensemble d'immeubles compact,LCZ 2,69386,Lyon 6e Arrondissement,fort,fort,fort,fort,8261,
Ensemble de maisons espacées,LCZ 6,69259,Vénissieux,moyen,faible,fort,fort,15377,
Ensemble de maisons espacées,LCZ 6,69259,Vénissieux,moyen,faible,fort,fort,8690,
Ensemble d'immeubles compact,LCZ 2,69382,Lyon 2e Arrondissement,fort,fort,moyen,moyen,3396,
Ensemble de maisons espacées,LCZ 6,69275,Décines-Charpieu,moyen,moyen,fort,fort,12574,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69040,Champagne-au-Mont-d'Or,moyen,faible,moyen,moyen,59376,
Pelouses,,,,,,,,,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69266,Villeurbanne,moyen,faible,fort,moyen,20336,
Ensemble d'immeubles espacés,LCZ 5,69034,Caluire-et-Cuire,fort,moyen,fort,fort,46906,
Grandes emprises tertiaires bâti bas,LCZ 8,69286,Rillieux-la-Pape,moyen,faible,moyen,moyen,35913,
Ensemble de tours compact,LCZ 1,69386,Lyon 6e Arrondissement,fort,fort,moyen,fort,2260,
Ensemble de maisons espacées,LCZ 6,69387,Lyon 7e Arrondissement,moyen,faible,moyen,moyen,22927,
Ensemble de maisons espacées,LCZ 6,69152,Pierre-Bénite,moyen,faible,moyen,moyen,38330,
Ensemble d'immeubles espacés,LCZ 5,69142,La Mulatière,moyen,moyen,fort,fort,15109,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69244,Tassin-la-Demi-Lune,effet rafraîchissant,effet rafraîchissant,faible,faible,200236,
Grandes emprises tertiaires bâti bas,LCZ 8,69199,Saint-Fons,moyen,faible,moyen,fort,34396,
Roche nue,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69163,Quincieux,moyen,faible,moyen,moyen,6834,
Ensemble d'immeubles espacés,LCZ 5,69202,Sainte-Foy-lès-Lyon,moyen,faible,moyen,moyen,19075,
Ensemble de maisons espacées,LCZ 6,69389,Lyon 9e Arrondissement,moyen,faible,fort,moyen,84575,
Ensemble de maisons espacées,LCZ 6,69296,Solaize,moyen,faible,moyen,moyen,26797,
Maisons éparses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69385,Lyon 5e Arrondissement,moyen,faible,fort,moyen,37580,
Ensemble de maisons espacées,LCZ 6,69383,Lyon 3e Arrondissement,moyen,moyen,moyen,moyen,13984,
Ensemble d'immeubles compact,LCZ 2,69385,Lyon 5e Arrondissement,fort,fort,fort,fort,891,
Arbres denses,LCZ A,69244,Tassin-la-Demi-Lune,effet rafraîchissant,effet rafraîchissant,faible,faible,297627,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69266,Villeurbanne,moyen,faible,moyen,moyen,57759,
Ensemble d'immeubles compact,LCZ 2,69149,Oullins,fort,fort,fort,fort,8966,
Grandes emprises tertiaires bâti bas,LCZ 8,69029,Bron,moyen,faible,moyen,moyen,48853,
Ensemble d'immeubles compact,LCZ 2,69382,Lyon 2e Arrondissement,fort,fort,fort,fort,3983,
Ensemble de maisons espacées,LCZ 6,69275,Décines-Charpieu,moyen,faible,moyen,moyen,55031,
Ensemble de maisons espacées,LCZ 6,69284,Montanay,moyen,faible,moyen,moyen,79236,
Ensemble d'immeubles compact,LCZ 2,69388,Lyon 8e Arrondissement,fort,fort,moyen,moyen,12102,
Ensemble d'immeubles compact,LCZ 2,69081,Écully,fort,fort,fort,fort,11023,
Ensemble d'immeubles compact,LCZ 2,69383,Lyon 3e Arrondissement,fort,fort,fort,fort,15291,
Maisons éparses,,,,,,,,,
Arbres épars,LCZ B,69199,Saint-Fons,moyen,faible,moyen,moyen,24177,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69199,Saint-Fons,moyen,moyen,fort,fort,15592,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69386,Lyon 6e Arrondissement,fort,fort,fort,fort,12662,
Eau,LCZ G,69386,Lyon 6e Arrondissement,faible,effet rafraîchissant,faible,faible,166381,
Ensemble de tours espacées,LCZ 4,69282,Meyzieu,fort,moyen,fort,moyen,7303,
Ensemble d'immeubles espacés,LCZ 5,69387,Lyon 7e Arrondissement,fort,faible,fort,moyen,31030,
Ensemble de tours espacées,LCZ 4,69388,Lyon 8e Arrondissement,fort,fort,fort,fort,4592,
Roche nue,,,,,,,,,
Arbres denses,LCZ A,69386,Lyon 6e Arrondissement,effet rafraîchissant,effet rafraîchissant,faible,faible,8567,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69385,Lyon 5e Arrondissement,moyen,faible,moyen,moyen,74966,
Ensemble d'immeubles compact,LCZ 2,69383,Lyon 3e Arrondissement,fort,fort,fort,fort,6073,
Ensemble d'immeubles compact,LCZ 2,69381,Lyon 1er Arrondissement,fort,fort,fort,fort,5834,
Pelouses,,,,,,,,,
Ensemble d'immeubles espacés,LCZ 5,69096,Grigny,fort,faible,fort,fort,10570,
Ensemble de maisons espacées,LCZ 6,69282,Meyzieu,moyen,faible,moyen,moyen,5011,
Ensemble de tours espacées,LCZ 4,69266,Villeurbanne,moyen,moyen,moyen,moyen,7420,
Grandes emprises tertiaires bâti bas,LCZ 8,69091,Givors,moyen,faible,moyen,moyen,54723,
Ensemble d'immeubles espacés,LCZ 5,69029,Bron,fort,faible,moyen,moyen,40628,
Grandes emprises tertiaires bâti bas,LCZ 8,69286,Rillieux-la-Pape,moyen,faible,moyen,moyen,28248,
Ensemble d'immeubles compact,LCZ 2,69389,Lyon 9e Arrondissement,fort,fort,fort,fort,16043,
Maisons éparses,,,,,,,,,
Maisons éparses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69388,Lyon 8e Arrondissement,moyen,moyen,fort,fort,13752,
Ensemble d'immeubles compact,LCZ 2,69385,Lyon 5e Arrondissement,fort,fort,fort,fort,1684,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Ensemble de tours espacées,LCZ 4,69383,Lyon 3e Arrondissement,fort,fort,fort,fort,14657,
Roche nue,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69149,Oullins,fort,fort,fort,fort,6294,
Ensemble d'immeubles compact,LCZ 2,69383,Lyon 3e Arrondissement,fort,fort,moyen,moyen,12608,
Ensemble de tours espacées,LCZ 4,69282,Meyzieu,moyen,faible,moyen,moyen,6698,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69044,Charbonnières-les-Bains,effet rafraîchissant,effet rafraîchissant,faible,faible,16851,
Roche nue,,,,,,,,,
Maisons éparses,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69388,Lyon 8e Arrondissement,moyen,faible,moyen,moyen,5155,
Arbres denses,LCZ A,69117,Lissieu,effet rafraîchissant,effet rafraîchissant,faible,faible,22969,
Roche nue,,,,,,,,,
Ensemble de tours espacées,LCZ 4,69381,Lyon 1er Arrondissement,moyen,fort,moyen,fort,2247,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69387,Lyon 7e Arrondissement,fort,fort,fort,fort,14486,
Ensemble de maisons espacées,LCZ 6,69259,Vénissieux,moyen,faible,fort,fort,27978,
Roche nue,,,,,,,,,
Ensemble de tours espacées,LCZ 4,69388,Lyon 8e Arrondissement,moyen,faible,moyen,moyen,6996,
Arbres épars,LCZ B,69204,Saint-Genis-Laval,moyen,faible,moyen,moyen,162876,
Ensemble d'immeubles compact,LCZ 2,69168,Rochetaillée-sur-Saône,fort,moyen,fort,fort,1634,
Maisons éparses,,,,,,,,,
Maisons éparses,,,,,,,,,
Maisons éparses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69278,Genay,moyen,faible,moyen,moyen,27616,
Ensemble de maisons espacées,LCZ 6,69259,Vénissieux,moyen,faible,fort,moyen,21736,
Ensemble de maisons espacées,LCZ 6,69275,Décines-Charpieu,moyen,moyen,fort,fort,14090,
Maisons éparses,,,,,,,,,
Arbres épars,LCZ B,69204,Saint-Genis-Laval,moyen,faible,moyen,moyen,179259,
Ensemble d'immeubles compact,LCZ 2,69383,Lyon 3e Arrondissement,fort,fort,fort,fort,1841,
Ensemble de maisons espacées,LCZ 6,69143,Neuville-sur-Saône,moyen,faible,moyen,moyen,33941,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69382,Lyon 2e Arrondissement,fort,fort,fort,fort,5534,
Ensemble de tours espacées,LCZ 4,69389,Lyon 9e Arrondissement,fort,fort,fort,fort,12570,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69081,Écully,fort,fort,moyen,moyen,9359,
Maisons éparses,,,,,,,,,
Maisons éparses,,,,,,,,,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69091,Givors,moyen,faible,fort,fort,24248,
Ensemble d'immeubles compact,LCZ 2,69382,Lyon 2e Arrondissement,fort,fort,moyen,fort,8398,
Pelouses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69256,Vaulx-en-Velin,moyen,faible,moyen,moyen,10623,
Arbres denses,LCZ A,69389,Lyon 9e Arrondissement,effet rafraîchissant,effet rafraîchissant,faible,faible,27480,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69383,Lyon 3e Arrondissement,fort,fort,fort,fort,7979,
Ensemble d'immeubles compact,LCZ 2,69387,Lyon 7e Arrondissement,fort,fort,fort,fort,2290,
Arbres épars,LCZ B,69091,Givors,faible,effet rafraîchissant,faible,faible,15042,
Grandes emprises tertiaires bâti bas,LCZ 8,69387,Lyon 7e Arrondissement,moyen,faible,moyen,moyen,118710,
Pelouses,,,,,,,,,
Arbres épars,LCZ B,69290,Saint-Priest,faible,effet rafraîchissant,faible,faible,9014,
Ensemble d'immeubles compact,LCZ 2,69389,Lyon 9e Arrondissement,fort,fort,fort,fort,7980,
Ensemble d'immeubles compact,LCZ 2,69381,Lyon 1er Arrondissement,fort,fort,fort,fort,6320,
Grandes emprises tertiaires bâti bas,LCZ 8,69116,Limonest,moyen,faible,moyen,moyen,9881,
Grandes emprises tertiaires bâti bas,LCZ 8,69290,Saint-Priest,moyen,faible,moyen,moyen,19880,
Maisons éparses,,,,,,,,,
Maisons éparses,,,,,,,,,
Ensemble de maisons compact,LCZ 3,69384,Lyon 4e Arrondissement,moyen,moyen,fort,fort,26659,
Grandes emprises tertiaires bâti bas,LCZ 8,69278,Genay,moyen,faible,moyen,moyen,37849,
Ensemble de maisons espacées,LCZ 6,69271,Chassieu,moyen,faible,moyen,moyen,27492,
Ensemble de maisons espacées,LCZ 6,69259,Vénissieux,moyen,faible,fort,moyen,31046,
Ensemble de maisons espacées,LCZ 6,69388,Lyon 8e Arrondissement,moyen,faible,moyen,moyen,17354,
Ensemble de maisons espacées,LCZ 6,69149,Oullins,moyen,faible,fort,fort,27114,
Grandes emprises tertiaires bâti bas,LCZ 8,69283,Mions,moyen,faible,fort,moyen,13985,
Ensemble de tours espacées,LCZ 4,69266,Villeurbanne,fort,fort,fort,fort,14735,
Maisons éparses,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69029,Bron,moyen,faible,moyen,moyen,6707,
Roche nue,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69290,Saint-Priest,moyen,faible,moyen,moyen,109689,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69383,Lyon 3e Arrondissement,fort,moyen,moyen,moyen,9277,
Ensemble d'immeubles compact,LCZ 2,69389,Lyon 9e Arrondissement,fort,moyen,moyen,moyen,13795,
Eau,LCZ G,69096,Grigny,effet rafraîchissant,effet rafraîchissant,faible,faible,1,
Ensemble de maisons espacées,LCZ 6,69034,Caluire-et-Cuire,moyen,faible,moyen,moyen,80500,
Grandes emprises tertiaires bâti bas,LCZ 8,69081,Écully,fort,moyen,moyen,moyen,13690,
Roche nue,,,,,,,,,
Ensemble d'immeubles espacés,LCZ 5,69034,Caluire-et-Cuire,fort,faible,fort,moyen,88819,
Ensemble de maisons espacées,LCZ 6,69244,Tassin-la-Demi-Lune,moyen,faible,moyen,moyen,35902,
Ensemble de maisons espacées,LCZ 6,69029,Bron,moyen,faible,moyen,moyen,35224,
Ensemble d'immeubles compact,LCZ 2,69266,Villeurbanne,fort,fort,fort,fort,11332,
Ensemble de maisons espacées,LCZ 6,69040,Champagne-au-Mont-d'Or,moyen,faible,moyen,moyen,7139,
Ensemble d'immeubles espacés,LCZ 5,69266,Villeurbanne,fort,moyen,fort,moyen,21748,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69382,Lyon 2e Arrondissement,fort,fort,fort,fort,8082,
Ensemble d'immeubles compact,LCZ 2,69068,Couzon-au-Mont-d'Or,fort,fort,fort,fort,834,
Ensemble d'immeubles compact,LCZ 2,69386,Lyon 6e Arrondissement,fort,fort,fort,fort,5655,
Ensemble d'immeubles compact,LCZ 2,69382,Lyon 2e Arrondissement,fort,fort,fort,fort,13935,
Ensemble d'immeubles compact,LCZ 2,69386,Lyon 6e Arrondissement,fort,fort,fort,fort,11710,
Maisons éparses,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69205,Saint-Genis-les-Ollières,moyen,faible,moyen,moyen,6851,
Arbres denses,LCZ A,69250,La Tour-de-Salvagny,faible,effet rafraîchissant,faible,faible,1,
Ensemble de tours espacées,LCZ 4,69389,Lyon 9e Arrondissement,moyen,fort,moyen,fort,21614,
Ensemble d'immeubles espacés,LCZ 5,69385,Lyon 5e Arrondissement,moyen,faible,moyen,moyen,99133,
Ensemble d'immeubles compact,LCZ 2,69381,Lyon 1er Arrondissement,fort,fort,fort,fort,14696,
Ensemble de tours espacées,LCZ 4,69387,Lyon 7e Arrondissement,moyen,moyen,fort,fort,1678,
Maisons éparses,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69286,Rillieux-la-Pape,moyen,faible,moyen,moyen,1332,
Grandes emprises tertiaires bâti bas,LCZ 8,69029,Bron,moyen,faible,moyen,moyen,41160,
Ensemble de maisons espacées,LCZ 6,69091,Givors,moyen,faible,fort,fort,16844,
Pelouses,,,,,,,,,
Maisons éparses,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69259,Vénissieux,moyen,faible,moyen,moyen,32984,
Ensemble de tours espacées,LCZ 4,69266,Villeurbanne,fort,fort,fort,fort,4779,
Ensemble de tours espacées,LCZ 4,69387,Lyon 7e Arrondissement,fort,fort,fort,fort,5608,
Maisons éparses,,,,,,,,,
Arbres épars,LCZ B,69091,Givors,moyen,faible,moyen,moyen,5737,
Ensemble de tours espacées,LCZ 4,69259,Vénissieux,moyen,moyen,fort,fort,22041,
Ensemble d'immeubles espacés,LCZ 5,69266,Villeurbanne,moyen,moyen,moyen,moyen,39658,
Ensemble d'immeubles compact,LCZ 2,69387,Lyon 7e Arrondissement,fort,fort,moyen,moyen,13701,
Ensemble d'immeubles compact,LCZ 2,69382,Lyon 2e Arrondissement,fort,fort,fort,fort,5553,
Ensemble d'immeubles compact,LCZ 2,69383,Lyon 3e Arrondissement,fort,fort,moyen,fort,4831,
Arbres épars,LCZ B,69204,Saint-Genis-Laval,moyen,faible,moyen,moyen,57382,
Ensemble de maisons espacées,LCZ 6,69266,Villeurbanne,moyen,faible,moyen,moyen,20504,
Maisons éparses,,,,,,,,,
Maisons éparses,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69256,Vaulx-en-Velin,moyen,faible,moyen,moyen,45860,
Ensemble de maisons espacées,LCZ 6,69256,Vaulx-en-Velin,moyen,faible,moyen,moyen,5434,
Pelouses,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69100,Irigny,moyen,faible,moyen,moyen,3657,
Ensemble de maisons compact,LCZ 3,69199,Saint-Fons,moyen,moyen,fort,fort,3633,
Ensemble de maisons espacées,LCZ 6,69091,Givors,moyen,faible,fort,moyen,35311,
Ensemble d'immeubles espacés,LCZ 5,69081,Écully,fort,faible,moyen,moyen,1510,
Arbres épars,LCZ B,69089,Francheville,faible,faible,moyen,moyen,212505,
Grandes emprises tertiaires bâti bas,LCZ 8,69275,Décines-Charpieu,moyen,faible,moyen,moyen,73309,
Grandes emprises tertiaires bâti bas,LCZ 8,69003,Albigny-sur-Saône,moyen,faible,moyen,moyen,31840,
Maisons éparses,,,,,,,,,
Pelouses,,,,,,,,,
Maisons éparses,,,,,,,,,
Ensemble de tours espacées,LCZ 4,69275,Décines-Charpieu,moyen,moyen,fort,fort,1993,
Ensemble de maisons espacées,LCZ 6,69383,Lyon 3e Arrondissement,moyen,moyen,moyen,moyen,32630,
Ensemble de tours espacées,LCZ 4,69383,Lyon 3e Arrondissement,moyen,fort,moyen,fort,7379,
Ensemble d'immeubles compact,LCZ 2,69143,Neuville-sur-Saône,fort,fort,fort,fort,7194,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69266,Villeurbanne,fort,fort,fort,fort,5159,
Grandes emprises tertiaires bâti bas,LCZ 8,69256,Vaulx-en-Velin,moyen,faible,moyen,moyen,89516,
Ensemble de tours espacées,LCZ 4,69382,Lyon 2e Arrondissement,fort,fort,moyen,fort,2554,
Grandes emprises tertiaires bâti bas,LCZ 8,69259,Vénissieux,moyen,faible,moyen,moyen,27933,
Grandes emprises tertiaires bâti bas,LCZ 8,69256,Vaulx-en-Velin,moyen,faible,moyen,moyen,6009,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69387,Lyon 7e Arrondissement,fort,fort,fort,fort,2460,
Arbres denses,LCZ A,69290,Saint-Priest,effet rafraîchissant,effet rafraîchissant,faible,faible,29717,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69063,Collonges-au-Mont-d'Or,moyen,faible,moyen,moyen,15140,
Ensemble de maisons espacées,LCZ 6,69256,Vaulx-en-Velin,moyen,faible,moyen,fort,50385,
Arbres denses,LCZ A,69116,Limonest,effet rafraîchissant,effet rafraîchissant,faible,faible,278205,
Ensemble de tours espacées,LCZ 4,69387,Lyon 7e Arrondissement,fort,fort,moyen,fort,6287,
Maisons éparses,,,,,,,,,
Arbres épars,LCZ B,69034,Caluire-et-Cuire,faible,faible,moyen,moyen,95535,
Ensemble d'immeubles compact,LCZ 2,69381,Lyon 1er Arrondissement,fort,fort,fort,fort,6768,
Ensemble de tours espacées,LCZ 4,69386,Lyon 6e Arrondissement,moyen,fort,moyen,fort,3173,
Ensemble de maisons espacées,LCZ 6,69290,Saint-Priest,moyen,faible,moyen,moyen,20314,
Ensemble de maisons espacées,LCZ 6,69284,Montanay,moyen,faible,moyen,moyen,30340,
Ensemble de maisons espacées,LCZ 6,69386,Lyon 6e Arrondissement,moyen,moyen,moyen,moyen,1152,
Grandes emprises tertiaires bâti bas,LCZ 8,69387,Lyon 7e Arrondissement,moyen,faible,moyen,moyen,17413,
Grandes emprises tertiaires bâti bas,LCZ 8,69100,Irigny,moyen,faible,moyen,moyen,55175,
Maisons éparses,,,,,,,,,
Ensemble d'immeubles compact,LCZ 2,69384,Lyon 4e Arrondissement,fort,fort,fort,fort,24774,
Ensemble de maisons espacées,LCZ 6,69266,Villeurbanne,moyen,faible,moyen,moyen,27755,
Roche nue,,,,,,,,,
Ensemble de maisons espacées,LCZ 6,69029,Bron,moyen,faible,moyen,moyen,9242,
Ensemble de maisons compact,LCZ 3,69384,Lyon 4e Arrondissement,fort,fort,fort,fort,7740,
Ensemble de maisons compact,LCZ 3,69266,Villeurbanne,moyen,moyen,moyen,fort,16144,
Pelouses,,,,,,,,,
Ensemble de tours espacées,LCZ 4,69382,Lyon 2e Arrondissement,moyen,fort,moyen,fort,4801,
Maisons éparses,,,,,,,,,
Arbres denses,LCZ A,69266,Villeurbanne,effet rafraîchissant,effet rafraîchissant,faible,faible,4919,
Roche nue,,,,,,,,,
Pelouses,,,,,,,,,
Maisons éparses,,,,,,,,,
Ensemble de tours espacées,LCZ 4,69386,Lyon 6e Arrondissement,fort,fort,fort,fort,13222,
Roche nue,,,,,,,,,
Arbres épars,LCZ B,69204,Saint-Genis-Laval,moyen,faible,moyen,moyen,380453,
Ensemble d'immeubles compact,LCZ 2,69385,Lyon 5e Arrondissement,fort,fort,fort,fort,4751,
Ensemble de maisons espacées,LCZ 6,69290,Saint-Priest,moyen,faible,moyen,moyen,125159,
Constructions légères,LCZ 7,69040,Champagne-au-Mont-d'Or,faible,faible,moyen,moyen,3623,
Ensemble de tours espacées,LCZ 4,69383,Lyon 3e Arrondissement,fort,fort,fort,fort,2507,
Maisons éparses,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69029,Bron,moyen,faible,moyen,moyen,53751,
Ensemble de maisons espacées,LCZ 6,69290,Saint-Priest,moyen,faible,moyen,moyen,9111,
Maisons éparses,,,,,,,,,
Maisons éparses,,,,,,,,,
Grandes emprises tertiaires bâti bas,LCZ 8,69387,Lyon 7e Arrondissement,moyen,faible,moyen,moyen,24093,
Grandes emprises tertiaires bâti bas,LCZ 8,69290,Saint-Priest,moyen,faible,moyen,moyen,3482,
Ensemble d'immeubles espacés,LCZ 5,69290,Saint-Priest,fort,faible,moyen,moyen,25544,
Grandes emprises tertiaires bâti bas,LCZ 8,69256,Vaulx-en-Velin,moyen,faible,moyen,moyen,125670,
Ensemble de maisons espacées,LCZ 6,69207,Saint-Germain-au-Mont-d'Or,moyen,faible,fort,moyen,58545,
Ensemble d'immeubles compact,LCZ 2,69382,Lyon 2e Arrondissement,fort,fort,fort,fort,12884,
Ensemble de tours espacées,LCZ 4,69259,Vénissieux,fort,moyen,moyen,moyen,6877,
Ensemble d'immeubles compact,LCZ 2,69383,Lyon 3e Arrondissement,fort,fort,fort,fort,9943,
Maisons éparses,,,,,,,,,
Ensemble de tours espacées,LCZ 4,69387,Lyon 7e Arrondissement,fort,fort,fort,fort,4590,
